"","doc_id","token","upos","label"
"4793","doc525","team","NOUN","Irrelavant"
"4794","doc525","uffauff","NOUN","Irrelavant"
"4795","doc526","bnice","NOUN","Irrelavant"
"4796","doc526","taxi","NOUN","Irrelavant"
"4797","doc526","part","NOUN","Irrelavant"
"4798","doc526","syracuse","NOUN","Irrelavant"
"4799","doc526","airport","NOUN","Irrelavant"
"4800","doc526","taxi","NOUN","Irrelavant"
"4801","doc526","service","NOUN","Irrelavant"
"4802","doc526","day","NOUN","Irrelavant"
"4803","doc526","night","NOUN","Irrelavant"
"4804","doc526","bus","NOUN","Irrelavant"
"4805","doc526","station","NOUN","Irrelavant"
"4806","doc526","malls","NOUN","Irrelavant"
"4807","doc526","casino","ADP","Irrelavant"
"4808","doc526","downtown","NOUN","Irrelavant"
"4809","doc526","town","NOUN","Irrelavant"
"4810","doc526","service","NOUN","Irrelavant"
"4811","doc527","<U+393C><U+3E32>","PUNCT","Irrelavant"
"4812","doc527","m","NOUN","Irrelavant"
"4813","doc527","alex","NOUN","Irrelavant"
"4814","doc527","love","NOUN","Irrelavant"
"4815","doc527","god","NOUN","Irrelavant"
"4816","doc527","family","NOUN","Irrelavant"
"4817","doc527","friends","NOUN","Irrelavant"
"4818","doc527","treat","VERB","Irrelavant"
"4819","doc527","everyone","PRON","Irrelavant"
"4820","doc527","way","NOUN","Irrelavant"
"4821","doc527","want","VERB","Irrelavant"
"4822","doc527","treated","VERB","Irrelavant"
"4823","doc528","utrgv","NOUN","Irrelavant"
"4824","doc528","ufufuf","NOUN","Irrelavant"
"4825","doc529","suffering","VERB","Irrelavant"
"4826","doc529","unleashes","ADP","Irrelavant"
"4827","doc529","greatness","NOUN","Irrelavant"
"4828","doc529","student","NOUN","Profession"
"4829","doc529","athlete","ADP","Irrelavant"
"4830","doc529","sacred","ADJ","Irrelavant"
"4831","doc529","heart","NOUN","Irrelavant"
"4832","doc529","university","NOUN","Profession"
"4833","doc529","ufc","PROPN","Irrelavant"
"4834","doc529","ehs","VERB","Irrelavant"
"4835","doc529","axemen","NUM","Irrelavant"
"4836","doc529","rolltide","NOUN","Irrelavant"
"4837","doc529","jah","NOUN","Irrelavant"
"4838","doc529","uufef","NOUN","Irrelavant"
"4839","doc530","maga","ADV","Irrelavant"
"4840","doc530","conservative","ADJ","Irrelavant"
"4841","doc530","purely","ADV","Irrelavant"
"4842","doc530","politics","NOUN","Hobbies"
"4843","doc531","httptcorhzznosn","ADJ","Irrelavant"
"4844","doc531","httptcofwsqdn","NOUN","Irrelavant"
"4845","doc532","know","VERB","Irrelavant"
"4846","doc532","exactely","ADV","Irrelavant"
"4847","doc532","what","PRON","Irrelavant"
"4848","doc532","s","AUX","Irrelavant"
"4849","doc532","going","VERB","Irrelavant"
"4850","doc533","veteran","NOUN","Irrelavant"
"4851","doc533","love","NOUN","Irrelavant"
"4852","doc533","land","NOUN","Irrelavant"
"4853","doc533","usconstitution","NOUN","Irrelavant"
"4854","doc533","served","VERB","Irrelavant"
"4855","doc533","honorably","ADV","Irrelavant"
"4856","doc533","happened","VERB","Irrelavant"
"4857","doc533","people","NOUN","Irrelavant"
"4858","doc534","entrepreneur","NOUN","Profession"
"4859","doc534","la","NOUN","Irrelavant"
"4860","doc534","photographer","NOUN","Irrelavant"
"4861","doc534","aikidoka","NOUN","Irrelavant"
"4862","doc534","giving","VERB","Irrelavant"
"4863","doc534","back","ADV","Irrelavant"
"4864","doc534","sharing","VERB","Irrelavant"
"4865","doc534","helping","VERB","Irrelavant"
"4866","doc534","can","AUX","Irrelavant"
"4867","doc534","compassionate","VERB","Irrelavant"
"4868","doc534","send","VERB","Irrelavant"
"4869","doc534","get","VERB","Irrelavant"
"4870","doc534","back","ADV","Irrelavant"
"4871","doc535","questions","NOUN","Irrelavant"
"4872","doc535","nuance","VERB","Irrelavant"
"4873","doc535","subtle","ADJ","Irrelavant"
"4874","doc535","distinctions","NOUN","Irrelavant"
"4875","doc536","old","ADJ","Irrelavant"
"4876","doc536","account","NOUN","Profession"
"4877","doc536","chaseyoung","NOUN","Irrelavant"
"4878","doc537","productdesigner","NOUN","Irrelavant"
"4879","doc537","looking","VERB","Irrelavant"
"4880","doc537","meaning","VERB","Irrelavant"
"4881","doc537","life","NOUN","Irrelavant"
"4882","doc537","find","VERB","Irrelavant"
"4883","doc537","ill","ADJ","Irrelavant"
"4884","doc537","tweet","NOUN","Irrelavant"
"4885","doc537","follow","VERB","Irrelavant"
"4886","doc537","design","NOUN","Irrelavant"
"4887","doc537","politics","NOUN","Hobbies"
"4888","doc537","dragqueens","VERB","Irrelavant"
"4889","doc537","raccoons","NOUN","Irrelavant"
"4890","doc538","rs","NOUN","Irrelavant"
"4891","doc538","bdayaug","X","Irrelavant"
"4892","doc538","snapchatmoeciti","X","Irrelavant"
"4893","doc538","facebookmoesha","X","Irrelavant"
"4894","doc538","bossup","X","Irrelavant"
"4895","doc538","alexander","X","Irrelavant"
"4896","doc538","instagrammoekenalex","X","Irrelavant"
"4897","doc539","aspiring","VERB","Irrelavant"
"4898","doc539","lawyer","NOUN","Profession"
"4899","doc539","ufdb","NUM","Irrelavant"
"4900","doc539","entrepreneur","NOUN","Profession"
"4901","doc539","ceo","NOUN","Irrelavant"
"4902","doc539","afrikcom","ADP","Irrelavant"
"4903","doc539","fiber","NOUN","Irrelavant"
"4904","doc539","opticftth","NOUN","Irrelavant"
"4905","doc539","broadband","NOUN","Irrelavant"
"4906","doc539","network","NOUN","Irrelavant"
"4907","doc539","company","NOUN","Profession"
"4908","doc539","foreign","ADJ","Irrelavant"
"4909","doc539","policy","NOUN","Irrelavant"
"4910","doc539","analyst","NOUN","Irrelavant"
"4911","doc540","real","ADJ","Irrelavant"
"4912","doc540","punk","NOUN","Irrelavant"
"4913","doc540","quit","NOUN","Irrelavant"
"4914","doc540","internet","NOUN","Irrelavant"
"4915","doc541","fullservice","NOUN","Irrelavant"
"4916","doc541","property","NOUN","Irrelavant"
"4917","doc541","management","NOUN","Irrelavant"
"4918","doc541","leasing","VERB","Irrelavant"
"4919","doc541","group","NOUN","Irrelavant"
"4920","doc541","servicing","VERB","Irrelavant"
"4921","doc541","los","NOUN","Irrelavant"
"4922","doc541","angeles","NOUN","Irrelavant"
"4923","doc541","surrounding","VERB","Irrelavant"
"4924","doc541","areas","NOUN","Irrelavant"
"4925","doc542","uufefuufeflove","ADJ","Irrelavant"
"4926","doc542","president","NOUN","Irrelavant"
"4927","doc542","uufefuufef","NOUN","Irrelavant"
"4928","doc543","make","VERB","Irrelavant"
"4929","doc543","great","ADJ","Irrelavant"
"4930","doc543","day","NOUN","Irrelavant"
"4931","doc544","actual","ADJ","Irrelavant"
"4932","doc544","sunflowerufbu","NOUN","Irrelavant"
"4933","doc545","makeamericagreat","SCONJ","Irrelavant"
"4934","doc545","running","VERB","Irrelavant"
"4935","doc545","president","PROPN","Irrelavant"
"4936","doc545","regardless","ADV","Irrelavant"
"4937","doc545","current","ADJ","Irrelavant"
"4938","doc545","laws","NOUN","Irrelavant"
"4939","doc545","lawful","ADJ","Irrelavant"
"4940","doc545","prolife","NOUN","Irrelavant"
"4941","doc545","prochoice","NOUN","Irrelavant"
"4942","doc545","just","ADV","Irrelavant"
"4943","doc545","body","PRON","Irrelavant"
"4944","doc545","pregnant","ADJ","Irrelavant"
"4945","doc545","period","NOUN","Irrelavant"
"4946","doc546","unl","ADJ","Irrelavant"
"4947","doc546","scuufef","NOUN","Irrelavant"
"4948","doc547","advocate","ADJ","Irrelavant"
"4949","doc547","globaled","VERB","Irrelavant"
"4950","doc547","edtech","NOUN","Irrelavant"
"4951","doc547","digitallearning","VERB","Irrelavant"
"4952","doc547","globalgoals","NOUN","Irrelavant"
"4953","doc547","ked","VERB","Irrelavant"
"4954","doc547","stcenturyteaching","VERB","Irrelavant"
"4955","doc547","globalclassroom","NOUN","Irrelavant"
"4956","doc547","math","NOUN","Irrelavant"
"4957","doc547","elearning","VERB","Irrelavant"
"4958","doc547","science","NOUN","Irrelavant"
"4959","doc547","innovation","NOUN","Irrelavant"
"4960","doc547","steam","NOUN","Irrelavant"
"4961","doc548","bangtan","ADJ","Irrelavant"
"4962","doc548","son","NOUN","Irrelavant"
"4963","doc548","unos","NOUN","Irrelavant"
"4964","doc548","hermosos","VERB","Irrelavant"
"4965","doc548","chicos","NOUN","Irrelavant"
"4966","doc548","con","NOUN","Irrelavant"
"4967","doc548","sue<U+663C><U+3E31>","SYM","Irrelavant"
"4968","doc548","os","NOUN","Irrelavant"
"4969","doc548","y","ADJ","Irrelavant"
"4970","doc548","ellos","NOUN","Irrelavant"
"4971","doc548","se","VERB","Irrelavant"
"4972","doc548","convirtieron","ADJ","Irrelavant"
"4973","doc548","en","ADJ","Irrelavant"
"4974","doc548","el","NOUN","Irrelavant"
"4975","doc548","m","NOUN","Irrelavant"
"4976","doc548","<U+653C><U+3E64>o","ADP","Irrelavant"
"4977","doc548","ufc","PROPN","Irrelavant"
"4978","doc548","purple","ADJ","Irrelavant"
"4979","doc548","bangtan","NOUN","Irrelavant"
"4980","doc548","sonyeondanufc","NOUN","Irrelavant"
"4981","doc549","former","ADJ","Irrelavant"
"4982","doc549","scientist","NOUN","Irrelavant"
"4983","doc549","author","NOUN","Profession"
"4984","doc549","freedomofspeech","NOUN","Irrelavant"
"4985","doc549","bravo","ADV","Irrelavant"
"4986","doc549","forgive","VERB","Irrelavant"
"4987","doc549","never","ADV","Irrelavant"
"4988","doc549","forget","VERB","Irrelavant"
"4989","doc549","uffauff","NOUN","Irrelavant"
"4990","doc550","simple","ADJ","Irrelavant"
"4991","doc550","earth","NOUN","Irrelavant"
"4992","doc550","loving","VERB","Irrelavant"
"4993","doc550","loveable","ADJ","Irrelavant"
"4994","doc551","uufefufuf","NOUN","Irrelavant"
"4995","doc552","proud","ADJ","Personality"
"4996","doc552","american","ADJ","Irrelavant"
"4997","doc553","ufcufuffauff","NOUN","Irrelavant"
"4998","doc554","cleveland","DET","Irrelavant"
"4999","doc554","state","NOUN","Irrelavant"
"5000","doc554","volleyball","NOUN","Irrelavant"
"5001","doc555","ubufeflets","NOUN","Irrelavant"
"5002","doc555","keep","VERB","Irrelavant"
"5003","doc555","america","ADP","Irrelavant"
"5004","doc555","greatubufef","NOUN","Irrelavant"
"5005","doc556","transport","VERB","Irrelavant"
"5006","doc556","professional","ADJ","Profession"
"5007","doc556","peace","NOUN","Irrelavant"
"5008","doc556","ambassador","ADP","Irrelavant"
"5009","doc556","humanitarian","ADJ","Irrelavant"
"5010","doc556","worker","NOUN","Irrelavant"
"5011","doc556","sdg","NOUN","Irrelavant"
"5012","doc556","advocate","NOUN","Profession"
"5013","doc556","support","NOUN","Irrelavant"
"5014","doc556","goodwill","AUX","Irrelavant"
"5015","doc556","preach","VERB","Irrelavant"
"5016","doc556","one","NUM","Irrelavant"
"5017","doc556","love","NOUN","Irrelavant"
"5018","doc556","got","VERB","Irrelavant"
"5019","doc556","passion","NOUN","Irrelavant"
"5020","doc556","selfless","ADJ","Irrelavant"
"5021","doc556","service","NOUN","Irrelavant"
"5022","doc557","liberal","ADJ","Irrelavant"
"5023","doc557","democratphilanthropistman","ADJ","Irrelavant"
"5024","doc557","utd","ADJ","Irrelavant"
"5025","doc557","fanaquarius","NOUN","Irrelavant"
"5026","doc557","comparative","ADJ","Irrelavant"
"5027","doc557","analyst","NOUN","Irrelavant"
"5028","doc557","uffufec","NOUN","Irrelavant"
"5029","doc558","opinions","NOUN","Irrelavant"
"5030","doc558","others","NOUN","Irrelavant"
"5031","doc558","bottom","ADJ","Irrelavant"
"5032","doc558","line","NOUN","Irrelavant"
"5033","doc558","resist","NOUN","Irrelavant"
"5034","doc558","impeachthemotherfucker","NOUN","Irrelavant"
"5035","doc558","resigntrump","NOUN","Irrelavant"
"5036","doc558","nowallnownowallever","ADV","Irrelavant"
"5037","doc558","ridiculouslist","ADJ","Irrelavant"
"5038","doc558","homagechris","NOUN","Irrelavant"
"5039","doc559","fun","ADJ","Irrelavant"
"5040","doc559","lover","NOUN","Irrelavant"
"5041","doc559","god","NOUN","Irrelavant"
"5042","doc559","music","NOUN","Hobbies"
"5043","doc559","lover","NOUN","Irrelavant"
"5044","doc559","sport","NOUN","Irrelavant"
"5045","doc559","enthusiast","NOUN","Irrelavant"
"5046","doc559","love","NOUN","Irrelavant"
"5047","doc559","meeting","VERB","Irrelavant"
"5048","doc559","new","ADJ","Irrelavant"
"5049","doc559","people","NOUN","Irrelavant"
"5050","doc559","child","NOUN","Irrelavant"
"5051","doc559","god","PROPN","Irrelavant"
"5052","doc559","counselor","NOUN","Irrelavant"
"5053","doc559","need","VERB","Irrelavant"
"5054","doc559","know","VERB","Irrelavant"
"5055","doc560","usaf","ADJ","Irrelavant"
"5056","doc560","breathe","PART","Irrelavant"
"5057","doc560","deep","VERB","Irrelavant"
"5058","doc560","know","VERB","Irrelavant"
"5059","doc560","good","ADJ","Personality"
"5060","doc561","music","NOUN","Hobbies"
"5061","doc561","producer","NOUN","Profession"
"5062","doc561","musician","NOUN","Irrelavant"
"5063","doc562","writer","NOUN","Profession"
"5064","doc563","unboxing","ADJ","Irrelavant"
"5065","doc563","bizarre","NOUN","Irrelavant"
"5066","doc563","<U+393C><U+3E39>","PUNCT","Irrelavant"
"5067","doc563","subscriptionbox","NOUN","Irrelavant"
"5068","doc563","celebrates","VERB","Irrelavant"
"5069","doc563","wacky","ADJ","Irrelavant"
"5070","doc563","crazy","ADJ","Irrelavant"
"5071","doc563","bizarre","NOUN","Irrelavant"
"5072","doc563","holidays","NOUN","Irrelavant"
"5073","doc563","typically","ADV","Irrelavant"
"5074","doc563","celebrated","VERB","Irrelavant"
"5075","doc563","mainstream","ADJ","Irrelavant"
"5076","doc563","httpstcobzctyynq","NOUN","Irrelavant"
"5077","doc564","uffaufftrumpuc","X","Irrelavant"
"5078","doc564","pro","X","Irrelavant"
"5079","doc564","cops","NOUN","Irrelavant"
"5080","doc564","ufe","ADP","Irrelavant"
"5081","doc564","military","ADJ","Irrelavant"
"5082","doc564","peace","NOUN","Irrelavant"
"5083","doc564","superior","ADJ","Irrelavant"
"5084","doc564","fire","NOUN","Irrelavant"
"5085","doc564","power","NOUN","Irrelavant"
"5086","doc564","will","AUX","Irrelavant"
"5087","doc564","follow","VERB","Irrelavant"
"5088","doc564","back","ADP","Irrelavant"
"5089","doc564","hours","NOUN","Irrelavant"
"5090","doc565","family","VERB","Irrelavant"
"5091","doc565","us","PRON","Irrelavant"
"5092","doc565","army","NOUN","Irrelavant"
"5093","doc565","sfcret","NOUN","Irrelavant"
"5094","doc565","miami","PRON","Irrelavant"
"5095","doc565","dolphins","VERB","Irrelavant"
"5096","doc565","la","ADJ","Irrelavant"
"5097","doc565","rams","NOUN","Irrelavant"
"5098","doc565","oakland","CCONJ","Irrelavant"
"5099","doc565","psu","NOUN","Irrelavant"
"5100","doc565","uga","NOUN","Irrelavant"
"5101","doc565","maga","NOUN","Irrelavant"
"5102","doc565","x","SYM","Irrelavant"
"5103","doc565","oifoef","NOUN","Irrelavant"
"5104","doc565","vet","NOUN","Irrelavant"
"5105","doc565","katrina","NOUN","Irrelavant"
"5106","doc565","volunteer","NOUN","Irrelavant"
"5107","doc565","nd","CCONJ","Irrelavant"
"5108","doc565","abn","NUM","Irrelavant"
"5109","doc565","th","NOUN","Irrelavant"
"5110","doc565","sfga","NOUN","Irrelavant"
"5111","doc565","arabic","NOUN","Irrelavant"
"5112","doc565","linguist","NOUN","Irrelavant"
"5113","doc567","almost","ADV","Irrelavant"
"5114","doc567","heaven","VERB","Irrelavant"
"5115","doc567","west","ADV","Irrelavant"
"5116","doc567","virginia","ADP","Irrelavant"
"5117","doc567","blue","ADJ","Irrelavant"
"5118","doc567","ridge","NOUN","Irrelavant"
"5119","doc567","mountains","NOUN","Irrelavant"
"5120","doc567","shenandoah","NOUN","Irrelavant"
"5121","doc567","river","NOUN","Irrelavant"
"5122","doc567","life","NOUN","Irrelavant"
"5123","doc567","old","ADJ","Irrelavant"
"5124","doc567","older","ADJ","Irrelavant"
"5125","doc567","trees","NOUN","Irrelavant"
"5126","doc567","younger","ADJ","Irrelavant"
"5127","doc567","mountains","NOUN","Irrelavant"
"5128","doc567","blowing","VERB","Irrelavant"
"5129","doc567","like","ADP","Irrelavant"
"5130","doc567","breeze","NOUN","Irrelavant"
"5131","doc568","sometimes","ADV","Irrelavant"
"5132","doc568","stare","VERB","Irrelavant"
"5133","doc568","yes","INTJ","Irrelavant"
"5134","doc568","gets","VERB","Irrelavant"
"5135","doc568","awkward","ADV","Irrelavant"
"5136","doc568","x","SYM","Irrelavant"
"5137","doc568","gold","ADJ","Irrelavant"
"5138","doc568","medalist","NOUN","Irrelavant"
"5139","doc568","massage","NOUN","Irrelavant"
"5140","doc568","getting","VERB","Irrelavant"
"5141","doc569","im","INTJ","Irrelavant"
"5142","doc569","kind","ADV","Irrelavant"
"5143","doc569","big","ADJ","Irrelavant"
"5144","doc569","deal","NOUN","Irrelavant"
"5145","doc569","treasure","NOUN","Irrelavant"
"5146","doc569","heart","NOUN","Irrelavant"
"5147","doc569","will","AUX","Irrelavant"
"5148","doc569","also","ADV","Irrelavant"
"5149","doc569","matthew","VERB","Irrelavant"
"5150","doc569","memoriesovermoney","NOUN","Irrelavant"
"5151","doc570","rock","NOUN","Irrelavant"
"5152","doc570","drummer","NOUN","Irrelavant"
"5153","doc570","producer","NOUN","Profession"
"5154","doc570","serious","ADJ","Irrelavant"
"5155","doc570","pot","NOUN","Irrelavant"
"5156","doc570","smoker","NOUN","Irrelavant"
"5157","doc571","air","NOUN","Irrelavant"
"5158","doc571","force","NOUN","Irrelavant"
"5159","doc571","vietnam","NOUN","Irrelavant"
"5160","doc571","veteran","NOUN","Irrelavant"
"5161","doc571","dating","NOUN","Irrelavant"
"5162","doc571","site","NOUN","Irrelavant"
"5163","doc571","will","AUX","Irrelavant"
"5164","doc571","block","ADV","Irrelavant"
"5165","doc571","ask","VERB","Irrelavant"
"5166","doc571","money","NOUN","Irrelavant"
"5167","doc571","maga","NOUN","Irrelavant"
"5168","doc572","bfa","X","Irrelavant"
"5169","doc572","macte","X","Irrelavant"
"5170","doc572","maga","X","Irrelavant"
"5171","doc573","publisher","VERB","Irrelavant"
"5172","doc573","httpstcoghnxtvmou","PRON","Irrelavant"
"5173","doc573","worldwide","ADJ","Irrelavant"
"5174","doc573","excellence","NOUN","Irrelavant"
"5175","doc573","quality","NOUN","Irrelavant"
"5176","doc573","critiques","NOUN","Irrelavant"
"5177","doc573","top","ADJ","Irrelavant"
"5178","doc573","klear","NOUN","Irrelavant"
"5179","doc573","turn","NOUN","Irrelavant"
"5180","doc573","peachydeegangmail","NOUN","Irrelavant"
"5181","doc573","probusiness","NOUN","Irrelavant"
"5182","doc573","usa","NOUN","Irrelavant"
"5183","doc573","bostoncollege","NOUN","Irrelavant"
"5184","doc574","emma","NOUN","Irrelavant"
"5185","doc574","everythinguufef","NOUN","Irrelavant"
"5186","doc575","husband","NOUN","Irrelavant"
"5187","doc575","father","NOUN","Irrelavant"
"5188","doc575","motivational","ADJ","Irrelavant"
"5189","doc575","speaker","NOUN","Irrelavant"
"5190","doc575","springfield","NOUN","Irrelavant"
"5191","doc575","lasers","NOUN","Irrelavant"
"5192","doc575","uae","ADJ","Irrelavant"
"5193","doc575","royals","NOUN","Irrelavant"
"5194","doc575","founder","NOUN","Irrelavant"
"5195","doc575","matchpoint","NOUN","Irrelavant"
"5196","doc575","foundationrugby","NOUN","Irrelavant"
"5197","doc575","fanatic","NOUN","Irrelavant"
"5198","doc576","human","ADJ","Irrelavant"
"5199","doc577","living","VERB","Irrelavant"
"5200","doc577","life","NOUN","Irrelavant"
"5201","doc577","fullest","NOUN","Irrelavant"
"5202","doc578","<U+393C><U+3E32>","PUNCT","Irrelavant"
"5203","doc578","m","AUX","Irrelavant"
"5204","doc578","lying","VERB","Irrelavant"
"5205","doc578","swine","NOUN","Irrelavant"
"5206","doc579","usa","X","Irrelavant"
"5207","doc580","ufjust","ADJ","Irrelavant"
"5208","doc580","notso","X","Irrelavant"
"5209","doc580","ordinary","ADJ","Irrelavant"
"5210","doc580","girl","NOUN","Irrelavant"
"5211","doc580","ordinary","ADJ","Irrelavant"
"5212","doc580","world","NOUN","Irrelavant"
"5213","doc580","boho","NOUN","Irrelavant"
"5214","doc580","salon","NOUN","Irrelavant"
"5215","doc580","investor","NOUN","Irrelavant"
"5216","doc580","rtcs","NOUN","Irrelavant"
"5217","doc580","arianator","ADP","Irrelavant"
"5218","doc580","uf","ADJ","Irrelavant"
"5219","doc580","ufgirlfriend","NOUN","Irrelavant"
"5220","doc580","mason","NOUN","Irrelavant"
"5221","doc580","johnsonuf","NOUN","Irrelavant"
"5222","doc582","digital","ADJ","Irrelavant"
"5223","doc582","marketiong","NOUN","Irrelavant"
"5224","doc583","good","ADJ","Personality"
"5225","doc583","nice","ADJ","Irrelavant"
"5226","doc583","woman","NOUN","Irrelavant"
"5227","doc583","like","ADP","Irrelavant"
"5228","doc583","happy","ADJ","Irrelavant"
"5229","doc583","understand","VERB","Irrelavant"
"5230","doc583","things","NOUN","Irrelavant"
"5231","doc583","a","DET","Irrelavant"
"5232","doc583","lot","NOUN","Irrelavant"
"5233","doc584","david","ADJ","Irrelavant"
"5234","doc584","muller","NOUN","Irrelavant"
"5235","doc584","names","NOUN","Irrelavant"
"5236","doc584","single","ADJ","Irrelavant"
"5237","doc584","grandfather","NOUN","Irrelavant"
"5238","doc584","two","NUM","Irrelavant"
"5239","doc584","adorable","ADJ","Irrelavant"
"5240","doc584","kids","NOUN","Irrelavant"
"5241","doc584","father","NOUN","Irrelavant"
"5242","doc584","two","NUM","Irrelavant"
"5243","doc584","wonderful","ADJ","Irrelavant"
"5244","doc584","children","NOUN","Irrelavant"
"5245","doc584","well","ADV","Irrelavant"
"5246","doc584","hard","ADV","Irrelavant"
"5247","doc584","working","VERB","Irrelavant"
"5248","doc584","man","NOUN","Irrelavant"
"5249","doc584","also","ADV","Irrelavant"
"5250","doc584","play","VERB","Irrelavant"
"5251","doc584","harder","ADJ","Irrelavant"
"5252","doc585","progressive","ADJ","Irrelavant"
"5253","doc585","politics","NOUN","Hobbies"
"5254","doc585","saving","VERB","Irrelavant"
"5255","doc585","democracy","NOUN","Irrelavant"
"5256","doc585","bazillion","NOUN","Irrelavant"
"5257","doc585","<U+393C><U+3E31>","PUNCT","Irrelavant"
"5258","doc585","snowflakes","NOUN","Irrelavant"
"5259","doc585","<U+393C><U+3E32>","PUNCT","Irrelavant"
"5260","doc585","creates","VERB","Irrelavant"
"5261","doc585","avalanche","DET","Irrelavant"
"5262","doc585","resist","NOUN","Irrelavant"
"5263","doc585","theresistance","NOUN","Irrelavant"
"5264","doc585","fbr","NOUN","Irrelavant"
"5265","doc585","trumprussia","NOUN","Irrelavant"
"5266","doc586","grew","VERB","Irrelavant"
"5267","doc586","vietnam","NOUN","Irrelavant"
"5268","doc586","use","NOUN","Irrelavant"
"5269","doc586","bad","ADJ","Irrelavant"
"5270","doc586","words","NOUN","Irrelavant"
"5271","doc586","h","VERB","Irrelavant"
"5272","doc586","<U+393C><U+3E32>s","NOUN","Irrelavant"
"5273","doc586","happening","VERB","Irrelavant"
"5274","doc586","usa","ADP","Irrelavant"
"5275","doc586","veteransresistsquadran","NOUN","Irrelavant"
"5276","doc586","tweets","NOUN","Irrelavant"
"5277","doc586","humans","NOUN","Irrelavant"
"5278","doc586","legalize","VERB","Irrelavant"
"5279","doc586","states","NOUN","Irrelavant"
"5280","doc586","gop","VERB","Irrelavant"
"5281","doc586","dying","VERB","Irrelavant"
"5282","doc586","ufa","NOUN","Irrelavant"
"5283","doc587","follow","VERB","Irrelavant"
"5284","doc587","middleastpulse","ADJ","Irrelavant"
"5285","doc587","news","NOUN","Irrelavant"
"5286","doc587","turkey","NOUN","Irrelavant"
"5287","doc587","egypt","VERB","Irrelavant"
"5288","doc587","iran","ADJ","Irrelavant"
"5289","doc587","iraq","ADJ","Irrelavant"
"5290","doc587","syria","NOUN","Irrelavant"
"5291","doc587","gulf","NOUN","Irrelavant"
"5292","doc587","countries","NOUN","Irrelavant"
"5293","doc588","ambassador","ADJ","Irrelavant"
"5294","doc588","gods","NOUN","Irrelavant"
"5295","doc588","kingdom","ADP","Irrelavant"
"5296","doc588","problem","NOUN","Irrelavant"
"5297","doc588","solver","NOUN","Irrelavant"
"5298","doc588","design","NOUN","Profession"
"5299","doc588","enthusiast","NOUN","Irrelavant"
"5300","doc589","hong","ADJ","Irrelavant"
"5301","doc589","kong","NOUN","Irrelavant"
"5302","doc590","must","AUX","Irrelavant"
"5303","doc590","go","VERB","Irrelavant"
"5304","doc590","forth","ADV","Irrelavant"
"5305","doc590","world","NOUN","Irrelavant"
"5306","doc590","lethargy","NOUN","Irrelavant"
"5307","doc590","cowardice","NOUN","Irrelavant"
"5308","doc590","youre","PRON","Irrelavant"
"5309","doc590","convicted","VERB","Irrelavant"
"5310","doc590","importantly","ADV","Irrelavant"
"5311","doc590","must","AUX","Irrelavant"
"5312","doc590","lie","VERB","Irrelavant"
"5313","doc591","citadel","NOUN","Irrelavant"
"5314","doc591","<U+393C><U+3E31>","PUNCT","Irrelavant"
"5315","doc591","heroldjaelynn","NOUN","Irrelavant"
"5316","doc592","entrepreneur","NOUN","Profession"
"5317","doc592","ceo","NOUN","Irrelavant"
"5318","doc592","satisfying","VERB","Irrelavant"
"5319","doc592","boss","NOUN","Irrelavant"
"5320","doc592","working","VERB","Irrelavant"
"5321","doc592","pace","NOUN","Irrelavant"
"5322","doc593","guy","NOUN","Irrelavant"
"5323","doc594","bi","NOUN","Irrelavant"
"5324","doc594","feminism","NOUN","Irrelavant"
"5325","doc594","lover","NOUN","Irrelavant"
"5326","doc594","art","NOUN","Irrelavant"
"5327","doc594","lover","NOUN","Irrelavant"
"5328","doc594","music","NOUN","Hobbies"
"5329","doc594","reader","NOUN","Irrelavant"
"5330","doc594","dark","ADJ","Irrelavant"
"5331","doc594","chocolate","NOUN","Irrelavant"
"5332","doc594","addict","NOUN","Irrelavant"
"5333","doc594","lover","NOUN","Irrelavant"
"5334","doc594","animals","NOUN","Irrelavant"
"5335","doc594","lgbtlivesmatters","NOUN","Irrelavant"
"5336","doc594","uf","NOUN","Irrelavant"
"5337","doc595","person","NOUN","Irrelavant"
"5338","doc595","looks","VERB","Irrelavant"
"5339","doc595","beyond","ADP","Irrelavant"
"5340","doc595","may","PROPN","Irrelavant"
"5341","doc595","obvious","ADJ","Irrelavant"
"5342","doc595","character","NOUN","Irrelavant"
"5343","doc595","worth","ADJ","Irrelavant"
"5344","doc595","flashiness","NOUN","Irrelavant"
"5345","doc595","person","NOUN","Irrelavant"
"5346","doc595","appreciates","VERB","Irrelavant"
"5347","doc595","honesty","NUM","Irrelavant"
"5348","doc595","great","ADJ","Irrelavant"
"5349","doc595","sense","NOUN","Irrelavant"
"5350","doc595","humo","NOUN","Irrelavant"
"5351","doc596","god","PROPN","Irrelavant"
"5352","doc596","bless","VERB","Irrelavant"
"5353","doc597","ufeauffuffauffufeuffonce","ADV","Irrelavant"
"5354","doc597","try","VERB","Irrelavant"
"5355","doc597","define","VERB","Irrelavant"
"5356","doc597","nothing","PRON","Irrelavant"
"5357","doc597","fill","VERB","Irrelavant"
"5358","doc597","something","PRON","Irrelavant"
"5359","doc597","ufdufc","ADJ","Irrelavant"
"5360","doc597","uufefjen","ADJ","Irrelavant"
"5361","doc597","c","NOUN","Irrelavant"
"5362","doc598","mentor","NOUN","Irrelavant"
"5363","doc598","preacher","NOUN","Irrelavant"
"5364","doc598","holy","ADV","Irrelavant"
"5365","doc598","spirita","ADP","Irrelavant"
